trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
3383,10:27:00,10:27:00,6966,6,0,0,2.4307
3383,10:29:00,10:29:00,14986,7,0,0,3.0044
3383,10:30:00,10:30:00,6957,8,0,0,3.4725
3383,10:31:00,10:31:00,6995,9,0,0,3.7331
3383,10:32:00,10:32:00,6997,10,0,0,4.2576
3383,10:33:00,10:33:00,6900,11,0,0,4.4379
3383,10:35:00,10:35:00,42545,12,0,0,4.8572
3383,10:38:00,10:38:00,26326,13,0,0,4.8670
3383,10:41:00,10:41:00,39134,14,0,0,5.4413
3383,10:43:00,10:43:00,39133,15,0,0,5.7977
3383,10:44:00,10:44:00,39131,16,0,0,5.8951
3383,10:46:00,10:46:00,39130,17,0,0,6.0600
3384,10:35:00,10:35:00,38065,1,0,0,0.0000
3384,10:37:00,10:37:00,38064,2,0,0,0.4006
3384,10:41:00,10:41:00,26316,3,0,0,0.8252
3384,10:43:00,10:43:00,6907,4,0,0,1.3703
3384,10:45:00,10:45:00,14984,5,0,0,1.8814
3384,10:47:00,10:47:00,6966,6,0,0,2.4307
3384,10:49:00,10:49:00,14986,7,0,0,3.0044
3384,10:50:00,10:50:00,6957,8,0,0,3.4725
3384,10:51:00,10:51:00,6995,9,0,0,3.7331
3384,10:52:00,10:52:00,6997,10,0,0,4.2576
3384,10:53:00,10:53:00,6900,11,0,0,4.4379
3384,10:55:00,10:55:00,42545,12,0,0,4.8572
3384,10:58:00,10:58:00,26326,13,0,0,4.8670
3384,11:01:00,11:01:00,39134,14,0,0,5.4413
3384,11:03:00,11:03:00,39133,15,0,0,5.7977
3384,11:04:00,11:04:00,39131,16,0,0,5.8951
3384,11:06:00,11:06:00,39130,17,0,0,6.0600
3385,10:55:00,10:55:00,38065,1,0,0,0.0000
3385,10:57:00,10:57:00,38064,2,0,0,0.4006
3385,11:01:00,11:01:00,26316,3,0,0,0.8252
3385,11:03:00,11:03:00,6907,4,0,0,1.3703
3385,11:05:00,11:05:00,14984,5,0,0,1.8814
3385,11:07:00,11:07:00,6966,6,0,0,2.4307
3385,11:09:00,11:09:00,14986,7,0,0,3.0044
3385,11:10:00,11:10:00,6957,8,0,0,3.4725
3385,11:11:00,11:11:00,6995,9,0,0,3.7331
3385,11:12:00,11:12:00,6997,10,0,0,4.2576
3385,11:13:00,11:13:00,6900,11,0,0,4.4379
3385,11:15:00,11:15:00,42545,12,0,0,4.8572
3385,11:18:00,11:18:00,26326,13,0,0,4.8670
3385,11:21:00,11:21:00,39134,14,0,0,5.4413
3385,11:23:00,11:23:00,39133,15,0,0,5.7977
3385,11:24:00,11:24:00,39131,16,0,0,5.8951
3385,11:26:00,11:26:00,39130,17,0,0,6.0600
3386,11:15:00,11:15:00,38065,1,0,0,0.0000
3386,11:17:00,11:17:00,38064,2,0,0,0.4006
3386,11:21:00,11:21:00,26316,3,0,0,0.8252
3386,11:23:00,11:23:00,6907,4,0,0,1.3703
3386,11:25:00,11:25:00,14984,5,0,0,1.8814
3386,11:27:00,11:27:00,6966,6,0,0,2.4307
3386,11:29:00,11:29:00,14986,7,0,0,3.0044
3386,11:30:00,11:30:00,6957,8,0,0,3.4725
3386,11:31:00,11:31:00,6995,9,0,0,3.7331
3386,11:32:00,11:32:00,6997,10,0,0,4.2576
3386,11:33:00,11:33:00,6900,11,0,0,4.4379
3386,11:35:00,11:35:00,42545,12,0,0,4.8572
3386,11:38:00,11:38:00,26326,13,0,0,4.8670
3386,11:41:00,11:41:00,39134,14,0,0,5.4413
3386,11:43:00,11:43:00,39133,15,0,0,5.7977
3386,11:44:00,11:44:00,39131,16,0,0,5.8951
3386,11:46:00,11:46:00,39130,17,0,0,6.0600
3387,11:35:00,11:35:00,38065,1,0,0,0.0000
3387,11:37:00,11:37:00,38064,2,0,0,0.4006
3387,11:41:00,11:41:00,26316,3,0,0,0.8252
3387,11:43:00,11:43:00,6907,4,0,0,1.3703
3387,11:45:00,11:45:00,14984,5,0,0,1.8814
3387,11:47:00,11:47:00,6966,6,0,0,2.4307
3387,11:49:00,11:49:00,14986,7,0,0,3.0044
3387,11:50:00,11:50:00,6957,8,0,0,3.4725
3387,11:51:00,11:51:00,6995,9,0,0,3.7331
3387,11:52:00,11:52:00,6997,10,0,0,4.2576
3387,11:53:00,11:53:00,6900,11,0,0,4.4379
3387,11:55:00,11:55:00,42545,12,0,0,4.8572
3387,11:58:00,11:58:00,26326,13,0,0,4.8670
3387,12:01:00,12:01:00,39134,14,0,0,5.4413
3387,12:03:00,12:03:00,39133,15,0,0,5.7977
3387,12:04:00,12:04:00,39131,16,0,0,5.8951
3387,12:06:00,12:06:00,39130,17,0,0,6.0600
3388,11:55:00,11:55:00,38065,1,0,0,0.0000
3388,11:57:00,11:57:00,38064,2,0,0,0.4006
3388,12:01:00,12:01:00,26316,3,0,0,0.8252
3388,12:03:00,12:03:00,6907,4,0,0,1.3703
3388,12:05:00,12:05:00,14984,5,0,0,1.8814
3388,12:07:00,12:07:00,6966,6,0,0,2.4307
3388,12:09:00,12:09:00,14986,7,0,0,3.0044
3388,12:10:00,12:10:00,6957,8,0,0,3.4725
3388,12:11:00,12:11:00,6995,9,0,0,3.7331
3388,12:12:00,12:12:00,6997,10,0,0,4.2576
3388,12:13:00,12:13:00,6900,11,0,0,4.4379
3388,12:15:00,12:15:00,42545,12,0,0,4.8572
3388,12:18:00,12:18:00,26326,13,0,0,4.8670
3388,12:21:00,12:21:00,39134,14,0,0,5.4413
3388,12:23:00,12:23:00,39133,15,0,0,5.7977
3388,12:24:00,12:24:00,39131,16,0,0,5.8951
3388,12:26:00,12:26:00,39130,17,0,0,6.0600
3389,12:15:00,12:15:00,38065,1,0,0,0.0000
3389,12:17:00,12:17:00,38064,2,0,0,0.4006
3389,12:21:00,12:21:00,26316,3,0,0,0.8252
3389,12:23:00,12:23:00,6907,4,0,0,1.3703
3389,12:25:00,12:25:00,14984,5,0,0,1.8814
3389,12:27:00,12:27:00,6966,6,0,0,2.4307
3389,12:29:00,12:29:00,14986,7,0,0,3.0044
3389,12:30:00,12:30:00,6957,8,0,0,3.4725
3389,12:31:00,12:31:00,6995,9,0,0,3.7331
3389,12:32:00,12:32:00,6997,10,0,0,4.2576
3389,12:33:00,12:33:00,6900,11,0,0,4.4379
3389,12:35:00,12:35:00,42545,12,0,0,4.8572
3389,12:38:00,12:38:00,26326,13,0,0,4.8670
3389,12:41:00,12:41:00,39134,14,0,0,5.4413
3389,12:43:00,12:43:00,39133,15,0,0,5.7977
3389,12:44:00,12:44:00,39131,16,0,0,5.8951
3389,12:46:00,12:46:00,39130,17,0,0,6.0600
3390,12:35:00,12:35:00,38065,1,0,0,0.0000
3390,12:37:00,12:37:00,38064,2,0,0,0.4006
3390,12:41:00,12:41:00,26316,3,0,0,0.8252
3390,12:43:00,12:43:00,6907,4,0,0,1.3703
3390,12:45:00,12:45:00,14984,5,0,0,1.8814
3390,12:47:00,12:47:00,6966,6,0,0,2.4307
3390,12:49:00,12:49:00,14986,7,0,0,3.0044
3390,12:50:00,12:50:00,6957,8,0,0,3.4725
3390,12:51:00,12:51:00,6995,9,0,0,3.7331
3390,12:52:00,12:52:00,6997,10,0,0,4.2576
3390,12:53:00,12:53:00,6900,11,0,0,4.4379
3390,12:55:00,12:55:00,42545,12,0,0,4.8572
3390,12:58:00,12:58:00,26326,13,0,0,4.8670
3390,13:01:00,13:01:00,39134,14,0,0,5.4413
3390,13:03:00,13:03:00,39133,15,0,0,5.7977
3390,13:04:00,13:04:00,39131,16,0,0,5.8951
3390,13:06:00,13:06:00,39130,17,0,0,6.0600
3391,12:55:00,12:55:00,38065,1,0,0,0.0000
3391,12:57:00,12:57:00,38064,2,0,0,0.4006
3391,13:01:00,13:01:00,26316,3,0,0,0.8252
3391,13:03:00,13:03:00,6907,4,0,0,1.3703
3391,13:05:00,13:05:00,14984,5,0,0,1.8814
3391,13:07:00,13:07:00,6966,6,0,0,2.4307
3391,13:09:00,13:09:00,14986,7,0,0,3.0044
3391,13:10:00,13:10:00,6957,8,0,0,3.4725
3391,13:11:00,13:11:00,6995,9,0,0,3.7331
3391,13:12:00,13:12:00,6997,10,0,0,4.2576
3391,13:13:00,13:13:00,6900,11,0,0,4.4379
3391,13:15:00,13:15:00,42545,12,0,0,4.8572
3391,13:18:00,13:18:00,26326,13,0,0,4.8670
3391,13:21:00,13:21:00,39134,14,0,0,5.4413
3391,13:23:00,13:23:00,39133,15,0,0,5.7977
3391,13:24:00,13:24:00,39131,16,0,0,5.8951
3391,13:26:00,13:26:00,39130,17,0,0,6.0600
3392,13:15:00,13:15:00,38065,1,0,0,0.0000
3392,13:17:00,13:17:00,38064,2,0,0,0.4006
3392,13:21:00,13:21:00,26316,3,0,0,0.8252
3392,13:23:00,13:23:00,6907,4,0,0,1.3703
3392,13:25:00,13:25:00,14984,5,0,0,1.8814
3392,13:27:00,13:27:00,6966,6,0,0,2.4307
3392,13:29:00,13:29:00,14986,7,0,0,3.0044
3392,13:30:00,13:30:00,6957,8,0,0,3.4725
3392,13:31:00,13:31:00,6995,9,0,0,3.7331
3392,13:32:00,13:32:00,6997,10,0,0,4.2576
3392,13:33:00,13:33:00,6900,11,0,0,4.4379
3392,13:35:00,13:35:00,42545,12,0,0,4.8572
3392,13:38:00,13:38:00,26326,13,0,0,4.8670
3392,13:41:00,13:41:00,39134,14,0,0,5.4413
3392,13:43:00,13:43:00,39133,15,0,0,5.7977
3392,13:44:00,13:44:00,39131,16,0,0,5.8951
3392,13:46:00,13:46:00,39130,17,0,0,6.0600
3393,13:35:00,13:35:00,38065,1,0,0,0.0000
3393,13:37:00,13:37:00,38064,2,0,0,0.4006
3393,13:41:00,13:41:00,26316,3,0,0,0.8252
3393,13:43:00,13:43:00,6907,4,0,0,1.3703
3393,13:45:00,13:45:00,14984,5,0,0,1.8814
3393,13:47:00,13:47:00,6966,6,0,0,2.4307
3393,13:49:00,13:49:00,14986,7,0,0,3.0044
3393,13:50:00,13:50:00,6957,8,0,0,3.4725
3393,13:51:00,13:51:00,6995,9,0,0,3.7331
3393,13:52:00,13:52:00,6997,10,0,0,4.2576
3393,13:53:00,13:53:00,6900,11,0,0,4.4379
3393,13:55:00,13:55:00,42545,12,0,0,4.8572
3393,13:58:00,13:58:00,26326,13,0,0,4.8670
3393,14:01:00,14:01:00,39134,14,0,0,5.4413
3393,14:03:00,14:03:00,39133,15,0,0,5.7977
3393,14:04:00,14:04:00,39131,16,0,0,5.8951
3393,14:06:00,14:06:00,39130,17,0,0,6.0600
3394,13:55:00,13:55:00,38065,1,0,0,0.0000
3394,13:57:00,13:57:00,38064,2,0,0,0.4006
3394,14:01:00,14:01:00,26316,3,0,0,0.8252
3394,14:03:00,14:03:00,6907,4,0,0,1.3703
3394,14:05:00,14:05:00,14984,5,0,0,1.8814
3394,14:07:00,14:07:00,6966,6,0,0,2.4307
3394,14:09:00,14:09:00,14986,7,0,0,3.0044
3394,14:10:00,14:10:00,6957,8,0,0,3.4725
3394,14:11:00,14:11:00,6995,9,0,0,3.7331
3394,14:12:00,14:12:00,6997,10,0,0,4.2576
3394,14:13:00,14:13:00,6900,11,0,0,4.4379
3394,14:15:00,14:15:00,42545,12,0,0,4.8572
3394,14:18:00,14:18:00,26326,13,0,0,4.8670
3394,14:21:00,14:21:00,39134,14,0,0,5.4413
3394,14:23:00,14:23:00,39133,15,0,0,5.7977
3394,14:24:00,14:24:00,39131,16,0,0,5.8951
3394,14:26:00,14:26:00,39130,17,0,0,6.0600
3395,14:15:00,14:15:00,38065,1,0,0,0.0000
3395,14:17:00,14:17:00,38064,2,0,0,0.4006
3395,14:21:00,14:21:00,26316,3,0,0,0.8252
3395,14:23:00,14:23:00,6907,4,0,0,1.3703
3395,14:25:00,14:25:00,14984,5,0,0,1.8814
3395,14:27:00,14:27:00,6966,6,0,0,2.4307
3395,14:29:00,14:29:00,14986,7,0,0,3.0044
3395,14:30:00,14:30:00,6957,8,0,0,3.4725
3395,14:31:00,14:31:00,6995,9,0,0,3.7331
3395,14:32:00,14:32:00,6997,10,0,0,4.2576
3395,14:33:00,14:33:00,6900,11,0,0,4.4379
3395,14:35:00,14:35:00,42545,12,0,0,4.8572
3395,14:38:00,14:38:00,26326,13,0,0,4.8670
3395,14:41:00,14:41:00,39134,14,0,0,5.4413
3395,14:43:00,14:43:00,39133,15,0,0,5.7977
3395,14:44:00,14:44:00,39131,16,0,0,5.8951
3395,14:46:00,14:46:00,39130,17,0,0,6.0600
3396,14:35:00,14:35:00,38065,1,0,0,0.0000
3396,14:37:00,14:37:00,38064,2,0,0,0.4006
3396,14:41:00,14:41:00,26316,3,0,0,0.8252
3396,14:43:00,14:43:00,6907,4,0,0,1.3703
3396,14:45:00,14:45:00,14984,5,0,0,1.8814
3396,14:47:00,14:47:00,6966,6,0,0,2.4307
3396,14:49:00,14:49:00,14986,7,0,0,3.0044
3396,14:50:00,14:50:00,6957,8,0,0,3.4725
3396,14:51:00,14:51:00,6995,9,0,0,3.7331
3396,14:52:00,14:52:00,6997,10,0,0,4.2576
3396,14:53:00,14:53:00,6900,11,0,0,4.4379
3396,14:55:00,14:55:00,42545,12,0,0,4.8572
3396,14:58:00,14:58:00,26326,13,0,0,4.8670
3396,15:01:00,15:01:00,39134,14,0,0,5.4413
3396,15:03:00,15:03:00,39133,15,0,0,5.7977
3396,15:04:00,15:04:00,39131,16,0,0,5.8951
3396,15:06:00,15:06:00,39130,17,0,0,6.0600
3397,14:55:00,14:55:00,38065,1,0,0,0.0000
3397,14:57:00,14:57:00,38064,2,0,0,0.4006
3397,15:01:00,15:01:00,26316,3,0,0,0.8252
3397,15:03:00,15:03:00,6907,4,0,0,1.3703
3397,15:05:00,15:05:00,14984,5,0,0,1.8814
3397,15:07:00,15:07:00,6966,6,0,0,2.4307
3397,15:09:00,15:09:00,14986,7,0,0,3.0044
3397,15:10:00,15:10:00,6957,8,0,0,3.4725
3397,15:11:00,15:11:00,6995,9,0,0,3.7331
3397,15:12:00,15:12:00,6997,10,0,0,4.2576
3397,15:13:00,15:13:00,6900,11,0,0,4.4379
3397,15:15:00,15:15:00,42545,12,0,0,4.8572
3397,15:18:00,15:18:00,26326,13,0,0,4.8670
3397,15:21:00,15:21:00,39134,14,0,0,5.4413
3397,15:23:00,15:23:00,39133,15,0,0,5.7977
3397,15:24:00,15:24:00,39131,16,0,0,5.8951
3397,15:26:00,15:26:00,39130,17,0,0,6.0600
3398,15:15:00,15:15:00,38065,1,0,0,0.0000
3398,15:17:00,15:17:00,38064,2,0,0,0.4006
3398,15:21:00,15:21:00,26316,3,0,0,0.8252
3398,15:23:00,15:23:00,6907,4,0,0,1.3703
3398,15:25:00,15:25:00,14984,5,0,0,1.8814
3398,15:27:00,15:27:00,6966,6,0,0,2.4307
3398,15:29:00,15:29:00,14986,7,0,0,3.0044
3398,15:30:00,15:30:00,6957,8,0,0,3.4725
3398,15:31:00,15:31:00,6995,9,0,0,3.7331
3398,15:32:00,15:32:00,6997,10,0,0,4.2576
3398,15:33:00,15:33:00,6900,11,0,0,4.4379
3398,15:35:00,15:35:00,42545,12,0,0,4.8572
3398,15:38:00,15:38:00,26326,13,0,0,4.8670
3398,15:41:00,15:41:00,39134,14,0,0,5.4413
3398,15:43:00,15:43:00,39133,15,0,0,5.7977
3398,15:44:00,15:44:00,39131,16,0,0,5.8951
3398,15:46:00,15:46:00,39130,17,0,0,6.0600
3399,15:35:00,15:35:00,38065,1,0,0,0.0000
3399,15:37:00,15:37:00,38064,2,0,0,0.4006
3399,15:41:00,15:41:00,26316,3,0,0,0.8252
3399,15:43:00,15:43:00,6907,4,0,0,1.3703
3399,15:45:00,15:45:00,14984,5,0,0,1.8814
3399,15:47:00,15:47:00,6966,6,0,0,2.4307
3399,15:49:00,15:49:00,14986,7,0,0,3.0044
3399,15:50:00,15:50:00,6957,8,0,0,3.4725
3399,15:51:00,15:51:00,6995,9,0,0,3.7331
3399,15:52:00,15:52:00,6997,10,0,0,4.2576
3399,15:53:00,15:53:00,6900,11,0,0,4.4379
3399,15:55:00,15:55:00,42545,12,0,0,4.8572
3399,15:58:00,15:58:00,26326,13,0,0,4.8670
3399,16:01:00,16:01:00,39134,14,0,0,5.4413
3399,16:03:00,16:03:00,39133,15,0,0,5.7977
3399,16:04:00,16:04:00,39131,16,0,0,5.8951
3399,16:06:00,16:06:00,39130,17,0,0,6.0600
3400,15:55:00,15:55:00,38065,1,0,0,0.0000
3400,15:57:00,15:57:00,38064,2,0,0,0.4006
3400,16:01:00,16:01:00,26316,3,0,0,0.8252
3400,16:03:00,16:03:00,6907,4,0,0,1.3703
3400,16:05:00,16:05:00,14984,5,0,0,1.8814
3400,16:07:00,16:07:00,6966,6,0,0,2.4307
3400,16:09:00,16:09:00,14986,7,0,0,3.0044
3400,16:10:00,16:10:00,6957,8,0,0,3.4725
3400,16:11:00,16:11:00,6995,9,0,0,3.7331
3400,16:12:00,16:12:00,6997,10,0,0,4.2576
3400,16:13:00,16:13:00,6900,11,0,0,4.4379
3400,16:15:00,16:15:00,42545,12,0,0,4.8572
3400,16:18:00,16:18:00,26326,13,0,0,4.8670
3400,16:21:00,16:21:00,39134,14,0,0,5.4413
3400,16:23:00,16:23:00,39133,15,0,0,5.7977
3400,16:24:00,16:24:00,39131,16,0,0,5.8951
3400,16:26:00,16:26:00,39130,17,0,0,6.0600
3401,16:15:00,16:15:00,38065,1,0,0,0.0000
3401,16:17:00,16:17:00,38064,2,0,0,0.4006
3401,16:21:00,16:21:00,26316,3,0,0,0.8252
3401,16:23:00,16:23:00,6907,4,0,0,1.3703
3401,16:25:00,16:25:00,14984,5,0,0,1.8814
3401,16:27:00,16:27:00,6966,6,0,0,2.4307
3401,16:29:00,16:29:00,14986,7,0,0,3.0044
3401,16:30:00,16:30:00,6957,8,0,0,3.4725
3401,16:31:00,16:31:00,6995,9,0,0,3.7331
3401,16:32:00,16:32:00,6997,10,0,0,4.2576
3401,16:33:00,16:33:00,6900,11,0,0,4.4379
3401,16:35:00,16:35:00,42545,12,0,0,4.8572
3401,16:38:00,16:38:00,26326,13,0,0,4.8670
3401,16:41:00,16:41:00,39134,14,0,0,5.4413
3401,16:43:00,16:43:00,39133,15,0,0,5.7977
3401,16:44:00,16:44:00,39131,16,0,0,5.8951
3401,16:46:00,16:46:00,39130,17,0,0,6.0600
3402,16:35:00,16:35:00,38065,1,0,0,0.0000
3402,16:37:00,16:37:00,38064,2,0,0,0.4006
3402,16:41:00,16:41:00,26316,3,0,0,0.8252
3402,16:43:00,16:43:00,6907,4,0,0,1.3703
3402,16:45:00,16:45:00,14984,5,0,0,1.8814
3402,16:47:00,16:47:00,6966,6,0,0,2.4307
3402,16:49:00,16:49:00,14986,7,0,0,3.0044
3402,16:50:00,16:50:00,6957,8,0,0,3.4725
3402,16:51:00,16:51:00,6995,9,0,0,3.7331
3402,16:52:00,16:52:00,6997,10,0,0,4.2576
3402,16:53:00,16:53:00,6900,11,0,0,4.4379
3402,16:55:00,16:55:00,42545,12,0,0,4.8572
3402,16:58:00,16:58:00,26326,13,0,0,4.8670
3402,17:01:00,17:01:00,39134,14,0,0,5.4413
3402,17:03:00,17:03:00,39133,15,0,0,5.7977
3402,17:04:00,17:04:00,39131,16,0,0,5.8951
3402,17:06:00,17:06:00,39130,17,0,0,6.0600
3403,16:55:00,16:55:00,38065,1,0,0,0.0000
3403,16:57:00,16:57:00,38064,2,0,0,0.4006
3403,17:01:00,17:01:00,26316,3,0,0,0.8252
3403,17:03:00,17:03:00,6907,4,0,0,1.3703
3403,17:05:00,17:05:00,14984,5,0,0,1.8814
3403,17:07:00,17:07:00,6966,6,0,0,2.4307
3403,17:09:00,17:09:00,14986,7,0,0,3.0044
3403,17:10:00,17:10:00,6957,8,0,0,3.4725
3403,17:11:00,17:11:00,6995,9,0,0,3.7331
3403,17:12:00,17:12:00,6997,10,0,0,4.2576
3403,17:13:00,17:13:00,6900,11,0,0,4.4379
3403,17:15:00,17:15:00,42545,12,0,0,4.8572
3403,17:18:00,17:18:00,26326,13,0,0,4.8670
3403,17:21:00,17:21:00,39134,14,0,0,5.4413
3403,17:23:00,17:23:00,39133,15,0,0,5.7977
3403,17:24:00,17:24:00,39131,16,0,0,5.8951
3403,17:26:00,17:26:00,39130,17,0,0,6.0600
3404,17:15:00,17:15:00,38065,1,0,0,0.0000
3404,17:17:00,17:17:00,38064,2,0,0,0.4006
3404,17:21:00,17:21:00,26316,3,0,0,0.8252
3404,17:23:00,17:23:00,6907,4,0,0,1.3703
3404,17:25:00,17:25:00,14984,5,0,0,1.8814
3404,17:27:00,17:27:00,6966,6,0,0,2.4307
3404,17:29:00,17:29:00,14986,7,0,0,3.0044
3404,17:30:00,17:30:00,6957,8,0,0,3.4725
3404,17:31:00,17:31:00,6995,9,0,0,3.7331
3404,17:32:00,17:32:00,6997,10,0,0,4.2576
3404,17:33:00,17:33:00,6900,11,0,0,4.4379
3404,17:35:00,17:35:00,42545,12,0,0,4.8572
3404,17:38:00,17:38:00,26326,13,0,0,4.8670
3404,17:41:00,17:41:00,39134,14,0,0,5.4413
3404,17:43:00,17:43:00,39133,15,0,0,5.7977
3404,17:44:00,17:44:00,39131,16,0,0,5.8951
3404,17:46:00,17:46:00,39130,17,0,0,6.0600
3405,17:35:00,17:35:00,38065,1,0,0,0.0000
3405,17:37:00,17:37:00,38064,2,0,0,0.4006
3405,17:41:00,17:41:00,26316,3,0,0,0.8252
3405,17:43:00,17:43:00,6907,4,0,0,1.3703
3405,17:45:00,17:45:00,14984,5,0,0,1.8814
3405,17:47:00,17:47:00,6966,6,0,0,2.4307
3405,17:49:00,17:49:00,14986,7,0,0,3.0044
3405,17:50:00,17:50:00,6957,8,0,0,3.4725
3405,17:51:00,17:51:00,6995,9,0,0,3.7331
3405,17:52:00,17:52:00,6997,10,0,0,4.2576
3405,17:53:00,17:53:00,6900,11,0,0,4.4379
3405,17:55:00,17:55:00,42545,12,0,0,4.8572
3405,17:58:00,17:58:00,26326,13,0,0,4.8670
3405,18:01:00,18:01:00,39134,14,0,0,5.4413
3405,18:03:00,18:03:00,39133,15,0,0,5.7977
3405,18:04:00,18:04:00,39131,16,0,0,5.8951
3405,18:06:00,18:06:00,39130,17,0,0,6.0600
3406,17:55:00,17:55:00,38065,1,0,0,0.0000
3406,17:57:00,17:57:00,38064,2,0,0,0.4006
3406,18:01:00,18:01:00,26316,3,0,0,0.8252
3406,18:03:00,18:03:00,6907,4,0,0,1.3703
